FilmID,ReviewID,SentenceID,Sentence,Label
8,2,47,"finn cole (tv serija peaky blinders, 2014.-2022.) je izvrstan kao chris a posebno treba pohvaliti emotivne dijelove.",0
9,2,11,"(opet, problemi napuštanja.)",1
17,2,7,za početak treba reći da je “dungeons & dragons: honor among thieves” postigao ono što nije bilo teško i postao daleko najkvalitetnijom ekranizacijom d&d-a svih vremena.,0
23,1,14,"heretik je, uz izuzetak početnih nekoliko minuta, klaustrofobičan film.",1
24,2,25,"uvodni taktovi filma će naježiti svakog beetlejuice obožavatelja, no njegova prerada pjesme je zaista šećer na kraju.",0
6,3,16,"no, jedan će poziv promijeniti sve i seavers ponovo kreće u kaskaderske pustolovine…",1
12,5,4,"dalji pohodi u egipat i sukobi unutar države sa protivnicima režima, rojalistima, prikazani su u vrlo kratkim sekvencama, možda nedovoljnim da opišu važnost tih događaja.",1
26,1,7,"no, posvetimo se sada filmu.",1
17,1,22,"najjednostavnije rečeno, scenarij se sastoji od brojnih zakulisnih referenci na poznate segmente iz igre koje će cijeniti obožavatelji, no istovremeno je i vrlo dobrohotan i prohodan novopridošlicama u ovaj svijet – zmaj sit, koze na broju!",0
22,2,3,za scenarij filma pobrinuo se dobro znani david koepp.,1
37,1,28,"naime, cijela njegova karijera ima nešto megalomanski (temptation to be god?), ali često je promašivao metu, ako je uopće i gađao, jer kako smo i naglasili – on filmove radi (većinom) za sebe.",2
7,1,9,"istina će vjerojatno ostati zaboravljena, a to da je ustvari riječ o vrlo kvalitetnom naslovu i vrijednom umjetničkom djelu, upravo ovaj paradoks savršeno simbolizira modernu američku politiku u kojoj istina nije samo precijenjena, nego je besmislena.",0
26,1,53,"i baš zato moramo odati počast tim hrabrim pojedincima i njihovim djelima, da bi svojim primjerima mogli inspirirati i druge.",1
13,4,39,"moglo bi se tu još štošta reći na pitanje istine, (ne)pouzdanosti, morala i sl., ali pitanja koja film otvara mnogo su brojnija od onoga što se može ovdje obuhvatiti.",1
22,1,29,odnosi između članova obitelji payne skrivaju i jednu od većih mana filma – nekoliko detalja ostaje potpuno nerazjašnjeno iako nemaju veze s paranormalnim.,2
11,1,21,"u redu, tijekom filma se spominju grijesi američkog predsjednika i opaska jednog od protagonista kako će završiti kao gadafi i ceausescu, ali to je sve – garland ne zauzima stranu, nije ideološki motiviran već prikazuje rat u kojem nema milosti.",1
38,1,28,"međutim, svi ostali likovi filma tek su površno i slabašno prikazani.",2
9,2,7,"iako constance umire od poroda, njezina kći preživljava uz pomoć las arañasa (poznatih i kao ljudi pauci) i njihovih super ljekovitih paukova.",1
26,3,60,a gdje je tu čovjek?,1
34,1,22,"harrison ford je pouzdan kao predsjednik s tajnom, opterećen duhovima prošlosti koji se bude u sadašnjosti.",1
17,5,26,"ipak, film je drugačiji mediji, on mora da bude snimljen tako da ga razume neko tko nikad nije bacao kockice za stolom u podrumu niti igrao i jednu rpg igru.",1
5,2,32,"dreamworks je to učinio s mačkom u čizmama i to je bio apsolutno briljantan aspekt filma, jer je klasična 3d animacija kombinirana s drugim oblicima; jasno, i to je računalno potpomognuto, ali vizualni identitet filma bio je skroz drugačiji te je nastavak mačka u čizmama u tom pogledu bio najbolji animirani film te godine (istina, te je godine bila dosta jaka konkurencija i možete reći da je del torov pinnocchio bio bolji, ali tu se radi o sasvim drugom tipu animiranog filma).",0
16,3,9,sve ostalo u filmu toliko je van pameti da se uopće ne morate truditi pratiti što se točno zbiva i to logički povezati.,2
14,4,6,"tijekom nadolazećih godina, njihovo prijateljstvo i ljubav oživljavaju u nekoliko intervala, iako ih dijeli ogromni ocean.",1
24,2,24,posvetu originalu je pružio i već ranije spomenut danny elfman.,1
20,4,11,to je odluka koja apsolutno ide u prilog filmu.,0
28,3,48,sakupljač duša je film koji će vam dugo ostati u mislima.,0
17,5,41,a mi treba da progutamo priču da je on brižan otac i muž koji će preći planine da oživi svoju ženu.,2
9,2,24,"naravno, negativac madame web ezekiel sims (tahar rahim) uklapa se u ovaj kalup, on želi ubiti juliju, anyu i mattie!",1
26,3,52,spoznaja egzistencijalne ugroze generira – strah.,1
30,1,22,"ipak prvo ime filma, vodeća figura je voja brajović kao lokalni pisac.",1
37,1,14,"realno, ffc je oduvijek htio snimati drukčije filmove (njegovi uzori su bili i art europljani) i sigurno je kako nitko nije gledao na snimanje prvog kuma, kao neki posebno bitan događaj.",1
20,4,1,"poznati problemi ostaju, pa nećete promijeniti mišljenje ako vam se prethodna dva filma stvarno nisu svidjela.",2
7,2,15,"mladi donald trump u početku je šokiran takvim postupanjem, ali vrlo brzo prihvaća sve što je naučio kada vidi da mu to može pomoći u njegovoj karijeri.",1
19,2,8,aquaman mlađi glavna je zanimacija kralja atlantide.,1
17,4,11,"svijet koji unatoč ogromnoj popularnosti među igračima, hollywood nikako nije uspio „prebaciti“ na velike ekrane.",1
3,1,32,"benji je bez ikakvih filtera, iskren i originalan, on je duša ovoga filma i zato je on bez imalo sumnje njegov najbolji dio.",0
15,3,10,"karizmatičnog stethama u pravilu je uvijek ugodno gledati, a pogotovo kad na jet skiju gađa gladne megalodone kopljima s pričvršćenim bombama poput nekog nuklearnog morskog toreadora, dok mesožderni dinosauri odnose svoje žrtve u scenama koje djeluju kao da su prepisane iz onog drugog spielbergovog megahita, “jurassic parka”, koji je ove godine proslavio tridesetu godišnjicu.",0
21,1,8,glavni protagonist filma eric draven vraća se iz mrtvih.,1
13,5,27,"jednostavna kinematografija potpomognuta je prekrasnim planinskim pejzažima koji, osim što stvaraju prikladnu atmosferu, pomažu razbiti jednoličnost koju neminovno donosi detaljan prikaz sudskog postupka.",0
28,2,20,također problem predstavlja i lik agentice s ekstrasenzornim moćima.,2
38,2,13,pokušao sam raspetljati ovu temu u svojoj glavi tijekom i nakon gledanja filma.,1
33,1,53,stara židovska poslovica/kletva je glasila: „da bog da im’o pa nem’o“.,1
9,2,43,zagolicala me činjenica da je scena isprekidana cassienim udarcem ukradenog taksija u zalogajnicu.,0
17,5,33,u ovom filmu imaju zadatak da nađu ploču koja će im omogućiti povratak iz mrtvih.,1
28,3,39,"prije svega, redateljski pristup perkinsa od samog početka filma učinio ga je jezovitim.",0
4,1,19,"predstavljen je kao pravi pometovski lik, snalažljiv, brz, promišljen, a opet, i on je samo čovjek koji, kao i svi ostali, želi ostaviti svoj pečat u svijetu.",0
12,4,24,scott pokriva cijeli opseg svoje karijere u manje od tri sata.,1
9,1,16,"od famozne rečenice „on je bio s mojom majkom u amazonskoj džungli dok je istraživala pauke” do urnebesno lošeg sinkroniziranja zlikovčevih rečenica (usta mu se ne miču dok govori!), svaki dio filma postao je internetski fenomen.",2
24,2,17,"taman kad vjerujete da je jedan misterij otkriven ili je jedan dio radnje završen, gospodin juice iskoči kao iz paštete i servira štambilj na kojem piše ne može.",1
33,1,41,"odlike te vrste arhitekture su monumentalnost, jednostavnost, odnosno betonska gradnja od grubih i neobrađenih materijala.",1
20,3,3,"radnja filma venom 3, redateljice kelly marcel, počinje post-kreditnom scenom iz filma spider-man: no way home.",1
4,1,30,hrvatima naprosto treba komedije!,1
26,2,13,"koliko god konkretna bila, radi se o nečemu apsolutno univerzalnom, životnoj epizodi koja mijenja sve.",1
6,1,11,"od samog početka, kada u pozadini čujemo obradu kultne pjesme „ i was made for lovin’ you“, grupe kiss, osjeti se šarm filma koji u svojoj jezgri posjeduje romantiku kroz koju se ispisuje posveta snimanju i stvaranju umjetnosti pokretnih slika.",0
10,4,24,"álvarez ekonomično uspostavlja ansambl, posebno tijekom corbelanova putovanja do renesanse, gdje rezovi svakog lika otkrivaju kako reagiraju u stresnim situacijama, osnažujući te arhetipove neposredno prije nego što kiselina udari u ventilator.",0
6,3,13,tijekom snimanja seavers je teško ozlijeđen i prestaje raditi kao kaskader.,1
3,1,8,"dramski elementi ogledaju se u dramskom sukobu između davida (jesse eisenberg) i benjija (kieran culkin), a koji je prikazan kako na osobnoj, tako i na povijesno-civilizacijskoj razini, jer david i benji određeni su kako vlastitim sadašnjostima – oni su akumulacija vlastitih iskustava i odluka u stvarnom vremenu, osobe od krvi i mesa – tako i prošlostima koje, suštinski, nisu njihove vlastite prošlosti, ali im pripadaju generacijski jer su potomci poljskih židova koji su bježali od holokausta, tako da ih i njihov judaizam određuje kao osobe.",1
5,1,1,"sažeto rečeno, the wild robot prati izgubljeni automat, rozzum 7134 (lupita nyong’o), dok se budi na nenaseljenom otoku, usvaja gušticu siroče i sprijateljuje se s lukavom lisicom.",1
10,6,30,ostali cgi koji se pojavljuje u filmu je vrlo dobar.,0
26,1,46,svi mi.,1
14,4,7,doslovni i figurativni.,1
17,4,10,"edginova pozadinska priča gotovo je preslika priče lika koji svaki igrač popularne role-playing igre – dungeons and dragons – kreira, prije nego što se sa svojim prijateljima zaputi u fascinantan svijet forgotten realms, fantastični svijet koji je još 1987. godine zamislio ed greenwood.",1
17,2,6,očekivanja su tako bila u najmanju ruku ograničena kada je najavljeno da stiže još jedan reboot franšize.,2
38,2,5,neki od spomenutih klasika očito su inspirirali i redateljicu halinu reijn koja je iskopirala neke scene iz filmova “sirove strasti” i “ubojstvo svetog jelena”.,1
17,3,2,"nakon mješovitih kritika za ant-man and the wasp: quantumania i debakla shazam: fury of the gods u kino blagajnama, čini se da je publika umorna od gomile supermoćnih ljudi koji se udružuju kako bi spasili svijet.",2
38,1,23,žena koja drži život (poslovni i privatni) pod kontrolom upušta se u seksualni odnos u kojem….taj dio ćete saznati kada pogledate film.,1
12,5,3,"mladog generala napoleona bonapartu, koga tumači maestralni joaquin phoenix, uočavamo kako promatra pogubljenje kraljice marije antoanete i zabrinuto razmišlja o stanju u svome narodu i vojsci.",1
17,1,1,prvi susret s kultnom stolnom igrom dungeons and dragons ostao mi je u izvrsnom sjećanju.,0
28,2,2,glorificirala se dijabolična uloga nicolasa cagea u neprepoznatljivom izdanju.,1
17,4,36,"zato me ne bi čudilo da paramount sjedne na ovog jednoroga, te počne graditi franšizu oko „tamnica i zmajeva.“",0
10,6,49,nešto malo i o filmovima koji su došli prije romulusa i koji su mu bili uzor.,1
16,1,34,za očekivati je stoga da će se uskoro pojaviti i neka antiteza „brzih i žestokih”.,1
26,1,19,"buzov zahtjeva od oficira da priča s njegovim nadređenim, jer ovo što oni rade nije dozvoljeno, i nakon toga ga manenti izvodi iz vlaka.",1
9,2,25,"ali isto tako znamo da je on loš momak jer ima najopćenitiju moć negativca, bogatstvo, proračunatu tehničku čarobnicu (zosia mamet kao amaria) i krajnje uštogljen i generički negativčev dijalog, od čega većina rahima osjeća kao da razgovara sa svojim kolegama, a ne s njima.",2
1,1,2,"kao ljubitelj horor žanra, drago mi je da i na početku nove godine također imamo naslove koji se čine jako intrigantni.",0
24,1,14,"burton je oduvijek ili plesao oko smrti ili ju je probijao humorom, ali beetlejuice beetlejuice to radi dok se također iskreno pokušava suočiti s tugom, u obliku astridinog nedostatka bliskosti s ocem.",1
10,1,18,"alvarez kombinira horor i akciju, ne zaboravlja pozadinsku priču odnosno korporativnu zavjeru važnu za filmove o ksenomorfu.",0
16,3,11,potrebno je doista potpuno isključiti mozak.,2
13,4,3,"hoće li se to pokazati kao ispravan odabir, ostaje vidjeti.",1
37,1,40,"i ponavljamo, ponovno je bilo svašta na snimanju.",1
28,3,17,ta njegova naracija vidljiva je već na samom početku filma – pratimo flashback uokviren kao da gledate nečiji kućni film kroz projektor u obiteljskoj sobi.,1
15,2,21,"meg 2 imao je priliku postati mračniji od prvog filma, više se osloniti na romane i iskoristiti wheatleyjevo iskustvo režisera u hororu.",2
19,2,18,kako drugačije objasniti smrt curryja najstarijeg kojoj je posvećeno tek nekoliko sekundi?,2
12,4,13,"ovaj napoleon je emocionalnije zakržljao, još jedan dječak/muškarac u spektru zaustavljenog razvoja koji je zvijezda neprestano gradila.",1
38,1,8,“požuda” (babygirl) je stigla u domaće kino dvorane…,1
16,3,6,"naravno, neke stvari ćete nedvojbeno požaliti, kao činjenicu da ste još jednom dva sata bili prisiljeni gledati vina diesela, daleko najgoreg glumca među aktualnim holivudskim zvijezdama, hodajući krumpir u usporedbi s kojim i keanu reeves doseže brandovske visine.",2
21,1,20,"radnja ima nekoliko većih nelogičnosti, čudnovat je i nadnaravni negativac  kao i prvi, neuspješni pokušaj osvete erica dravena.",2
9,2,47,oba filma imaju trenutak kada je astralna projekcija protagonista izbačena iz njihovog fizičkog tijela.,1
10,1,3,nova je verzija ostvarila dobre komercijalne rezultate i solidan prijem kod kritike.,0
13,2,12,"ovo je dakle u neku ruku „courtroom drama“, odnosno, drama u sudnici.",1
6,1,35,"slično se može reći i za glumce, zvijezde „koji same izvode svoje vratolomije“, i to kroz izvedbu jako dobrog aaarona taylora-johnsona.",0
9,2,32,"madame web ima mnogo toga u gotovo dvosatnom trajanju kada to stvarno, stvarno ne treba.",2
14,4,2,"priča prati noru i hae sunga, dvoje prijatelja koji odrastaju u južnoj koreji i zaljubljuju se jedno u drugo.",1
15,1,8,"no, prije navedenih filmova stigao je nastavak filma iz 2018. godine.",1
10,1,29,fede alvarez vraća se na početak priče – inspiraciju za film pronalazi u najboljim filmovima serijala i stvara pristojan alien film.,0
13,3,10,u jednoj potresnoj sekvenci otkrivamo sadržaj sukoba supružnika koji je prethodio tragediji i ovdje triet – i koator scenarija arthur harari – postižu fenomenalan rezultat kad u središtu filma u svega nekoliko minuta uspijevaju tako precizno iscrtati psihologiju i odnos dvoje centralnih likova u napetom dijalogu iz kojeg izbijaju debele naslage nagomilanog nezadovoljstva u sjajnoj interakciji hüller i njezinog glumačkog partnera samuela theisa.,0
17,5,7,michelle rodriguez također glumi lik barbarke po imenu holga.,1
12,1,4,"jedan od najvećih filmskih redatelja, stanley kubrick, doslovno je bio opsjednut idejom snimanja filma o napoleonu koju, nažalost, nikada nije ostvario.",1
32,1,31,ovdje sorrentino dodaje felinijevske elemente humora i dijaloga.,1
32,1,36,"i odmah se zbližava sa svojim idolom tj. ne pada na poduzetnika koji ju stalka iz helikoptera, već želi da je zavede netko iskusniji, tj. želi čuti nešto životne mudrosti.",1
13,4,18,"tada vidimo da nema nikoga tko drže konce u sjeni, nego samo mi sami, ali to ne znači da imamo kontrolu, niti to što vidimo konce da ih možemo otpetljati.",1
